countryname,ccode,iso3c,year,location,lat,lon,toa
Worldwide Unspecified,NA,NA,2011,Various Worldwide Locations,NA,NA,79763
Worldwide Unspecified,NA,NA,2011,Unspecified Worldwide Locations,NA,NA,1988
Worldwide Unspecified,NA,NA,2011,Unspecified Worldwide Locations,NA,NA,28239
Worldwide Unspecified,NA,NA,2011,Various Worldwide Locations,NA,NA,30836
Worldwide Unspecified,NA,NA,2011,Various Worldwide Locations,NA,NA,230300
Worldwide Unspecified,NA,NA,2011,Unspecified Worldwide Locations,NA,NA,54221
Worldwide Unspecified,NA,NA,2011,Unspecified Worldwide Locations,NA,NA,6270
Worldwide Unspecified,NA,NA,2011,Nato Security Investment Program,NA,NA,258884
Worldwide Unspecified,NA,NA,2011,Unspecified Worldwide Locations,NA,NA,297
Worldwide Unspecified,NA,NA,2011,Unspecified Worldwide Locations,NA,NA,10
Worldwide Unspecified,NA,NA,2011,Unspecified Worldwide Locations,NA,NA,4501
Worldwide Unspecified,NA,NA,2011,Unspecified Worldwide Locations,NA,NA,18
Worldwide Unspecified,NA,NA,2011,Unspecified Worldwide Locations,NA,NA,365
Worldwide Unspecified,NA,NA,2011,Unspecified Worldwide Locations,NA,NA,29
Worldwide Unspecified,NA,NA,2011,Unspecified Worldwide Locations,NA,NA,50
Worldwide Unspecified,NA,NA,2011,Unspecified Worldwide Locations,NA,NA,34124
Worldwide Unspecified,NA,NA,2011,Unspecified Worldwide Locations,NA,NA,10293
Worldwide Unspecified,NA,NA,2011,Unspecified Worldwide Locations,NA,NA,707
Worldwide Unspecified,NA,NA,2011,Unspecified Worldwide Locations,NA,NA,70
Worldwide Unspecified,NA,NA,2011,Unspecified Worldwide Locations,NA,NA,16515
Worldwide Unspecified,NA,NA,2011,Unspecified Worldwide Locations,NA,NA,1837
Worldwide Unspecified,NA,NA,2011,Unspecified Worldwide Locations,NA,NA,174
Worldwide Unspecified,NA,NA,2011,Unspecified Worldwide Locations,NA,NA,9370
Worldwide Unspecified,NA,NA,2011,Unspecified Worldwide Locations,NA,NA,21311
