ccode,iso3c,countryname,year,month,quarter,source,troops_ad,army_ad,navy_ad,air_force_ad,marine_corps_ad,coast_guard_ad,space_force_ad,army_national_guard,air_national_guard,army_reserve,navy_reserve,marine_corps_reserve,air_force_reserve,coast_guard_reserve,total_selected_reserve,army_civilian,navy_civilian,marine_corps_civilian,air_force_civilian,dod_civilian,total_civilian,year_quarter,troops_all,region
42,DOM,Dominican Republic,1951,June,2,Stepwise Imputation,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,1951.2,20,Latin America & Caribbean
42,DOM,Dominican Republic,1952,June,2,Stepwise Imputation,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,1952.2,14,Latin America & Caribbean
42,DOM,Dominican Republic,1953,June,2,June 1953,8,0,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,1953.2,8,Latin America & Caribbean
42,DOM,Dominican Republic,1954,June,2,June 1954,38,0,11,3,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,1954.2,38,Latin America & Caribbean
42,DOM,Dominican Republic,1955,June,2,June 1955,52,0,6,15,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,1955.2,52,Latin America & Caribbean
42,DOM,Dominican Republic,1956,June,2,June 1956,40,5,5,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,1956.2,40,Latin America & Caribbean
42,DOM,Dominican Republic,1957,June,2,Kane 2006,28,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,1957.2,28,Latin America & Caribbean
42,DOM,Dominican Republic,1957,September,3,September 1957,28,0,13,7,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,1957.3,28,Latin America & Caribbean
42,DOM,Dominican Republic,1958,June,2,Kane 2006,31,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,1958.2,31,Latin America & Caribbean
42,DOM,Dominican Republic,1958,September,3,September 1958,31,0,15,9,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,1958.3,31,Latin America & Caribbean
42,DOM,Dominican Republic,1959,June,2,Kane 2006,29,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,1959.2,29,Latin America & Caribbean
42,DOM,Dominican Republic,1959,September,3,September 1959,29,0,18,2,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,1959.3,29,Latin America & Caribbean
42,DOM,Dominican Republic,1960,June,2,Kane 2006,12,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,1960.2,12,Latin America & Caribbean
42,DOM,Dominican Republic,1960,September,3,September 1960,12,0,2,3,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,1960.3,12,Latin America & Caribbean
42,DOM,Dominican Republic,1961,June,2,Kane 2006,9,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,1961.2,9,Latin America & Caribbean
42,DOM,Dominican Republic,1961,September,3,September 1961,9,0,0,1,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,1961.3,9,Latin America & Caribbean
42,DOM,Dominican Republic,1962,June,2,Kane 2006,54,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,1962.2,54,Latin America & Caribbean
42,DOM,Dominican Republic,1962,September,3,September 1962,54,16,12,15,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,1962.3,54,Latin America & Caribbean
42,DOM,Dominican Republic,1963,June,2,Kane 2006,75,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,1963.2,75,Latin America & Caribbean
42,DOM,Dominican Republic,1963,September,3,September 1963,75,18,29,16,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,1963.3,75,Latin America & Caribbean
42,DOM,Dominican Republic,1964,June,2,Kane 2006,48,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,1964.2,48,Latin America & Caribbean
42,DOM,Dominican Republic,1964,September,3,September 1964,48,8,20,9,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,1964.3,48,Latin America & Caribbean
42,DOM,Dominican Republic,1965,June,2,Kane 2006,59,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,1965.2,59,Latin America & Caribbean
42,DOM,Dominican Republic,1965,September,3,September 1965,197,10,160,10,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,1965.3,197,Latin America & Caribbean
42,DOM,Dominican Republic,1966,June,2,Kane 2006,2296,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,1966.2,2296,Latin America & Caribbean
42,DOM,Dominican Republic,1966,September,3,September 1966,2296,2240,23,13,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,1966.3,2296,Latin America & Caribbean
42,DOM,Dominican Republic,1967,June,2,Kane 2006,74,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,1967.2,74,Latin America & Caribbean
42,DOM,Dominican Republic,1967,September,3,September 1967,74,29,17,11,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,1967.3,74,Latin America & Caribbean
42,DOM,Dominican Republic,1968,June,2,Kane 2006,65,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,1968.2,65,Latin America & Caribbean
42,DOM,Dominican Republic,1968,September,3,September 1968,65,23,14,11,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,1968.3,65,Latin America & Caribbean
42,DOM,Dominican Republic,1969,June,2,Kane 2006,51,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,1969.2,51,Latin America & Caribbean
42,DOM,Dominican Republic,1969,September,3,September 1969,51,14,11,12,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,1969.3,51,Latin America & Caribbean
42,DOM,Dominican Republic,1970,June,2,Kane 2006,45,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,1970.2,45,Latin America & Caribbean
42,DOM,Dominican Republic,1970,September,3,September 1970,45,14,8,6,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,1970.3,45,Latin America & Caribbean
42,DOM,Dominican Republic,1971,June,2,Kane 2006,42,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,1971.2,42,Latin America & Caribbean
42,DOM,Dominican Republic,1971,September,3,September 1971,42,16,8,6,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,1971.3,42,Latin America & Caribbean
42,DOM,Dominican Republic,1972,June,2,Kane 2006,27,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,1972.2,27,Latin America & Caribbean
42,DOM,Dominican Republic,1972,September,3,September 1972,27,8,6,4,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,1972.3,27,Latin America & Caribbean
42,DOM,Dominican Republic,1973,June,2,Kane 2006,27,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,1973.2,27,Latin America & Caribbean
42,DOM,Dominican Republic,1973,September,3,September 1973,27,8,6,4,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,1973.3,27,Latin America & Caribbean
42,DOM,Dominican Republic,1974,June,2,Kane 2006,22,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,1974.2,22,Latin America & Caribbean
42,DOM,Dominican Republic,1974,September,3,September 1974,22,6,5,2,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,1974.3,22,Latin America & Caribbean
42,DOM,Dominican Republic,1975,June,2,Kane 2006,22,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,1975.2,22,Latin America & Caribbean
42,DOM,Dominican Republic,1975,September,3,September 1975,22,6,4,2,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,1975.3,22,Latin America & Caribbean
42,DOM,Dominican Republic,1976,June,2,Kane 2006,21,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,1976.2,21,Latin America & Caribbean
42,DOM,Dominican Republic,1976,September,3,September 1976,21,6,4,2,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,1976.3,21,Latin America & Caribbean
42,DOM,Dominican Republic,1977,June,2,Kane 2006,20,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,1977.2,20,Latin America & Caribbean
42,DOM,Dominican Republic,1977,September,3,September 1977,20,7,2,2,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,1977.3,20,Latin America & Caribbean
42,DOM,Dominican Republic,1978,June,2,Kane 2006,13,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,1978.2,13,Latin America & Caribbean
42,DOM,Dominican Republic,1978,September,3,September 1978,13,3,3,1,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,1978.3,13,Latin America & Caribbean
42,DOM,Dominican Republic,1979,June,2,Kane 2006,16,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,1979.2,16,Latin America & Caribbean
42,DOM,Dominican Republic,1979,September,3,September 1979,16,2,4,1,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,1979.3,16,Latin America & Caribbean
42,DOM,Dominican Republic,1980,June,2,Kane 2006,16,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,1980.2,16,Latin America & Caribbean
42,DOM,Dominican Republic,1980,September,3,September 1980,16,4,4,0,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,1980.3,16,Latin America & Caribbean
42,DOM,Dominican Republic,1981,June,2,Kane 2006,17,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,1981.2,17,Latin America & Caribbean
42,DOM,Dominican Republic,1981,September,3,September 1981,17,3,4,1,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,1981.3,17,Latin America & Caribbean
42,DOM,Dominican Republic,1982,June,2,Kane 2006,18,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,1982.2,18,Latin America & Caribbean
42,DOM,Dominican Republic,1982,September,3,September 1982,18,4,3,2,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,1982.3,18,Latin America & Caribbean
42,DOM,Dominican Republic,1983,June,2,Kane 2006,18,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,1983.2,18,Latin America & Caribbean
42,DOM,Dominican Republic,1983,September,3,September 1983,18,4,3,2,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,1983.3,18,Latin America & Caribbean
42,DOM,Dominican Republic,1984,June,2,Kane 2006,18,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,1984.2,18,Latin America & Caribbean
42,DOM,Dominican Republic,1984,September,3,September 1984,18,5,3,2,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,1984.3,18,Latin America & Caribbean
42,DOM,Dominican Republic,1985,June,2,Kane 2006,17,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,1985.2,17,Latin America & Caribbean
42,DOM,Dominican Republic,1985,September,3,September 1985,17,4,2,2,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,1985.3,17,Latin America & Caribbean
42,DOM,Dominican Republic,1986,June,2,Kane 2006,18,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,1986.2,18,Latin America & Caribbean
42,DOM,Dominican Republic,1986,September,3,September 1986,18,4,2,3,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,1986.3,18,Latin America & Caribbean
42,DOM,Dominican Republic,1987,June,2,Kane 2006,14,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,1987.2,14,Latin America & Caribbean
42,DOM,Dominican Republic,1987,September,3,September 1987,14,3,1,3,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,1987.3,14,Latin America & Caribbean
42,DOM,Dominican Republic,1988,June,2,Kane 2006,16,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,1988.2,16,Latin America & Caribbean
42,DOM,Dominican Republic,1988,September,3,September 1988,16,4,1,3,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,1988.3,16,Latin America & Caribbean
42,DOM,Dominican Republic,1989,June,2,Kane 2006,16,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,1989.2,16,Latin America & Caribbean
42,DOM,Dominican Republic,1989,September,3,September 1989,16,5,1,3,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,1989.3,16,Latin America & Caribbean
42,DOM,Dominican Republic,1990,June,2,Kane 2006,13,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,1990.2,13,Latin America & Caribbean
42,DOM,Dominican Republic,1990,September,3,September 1990,13,3,1,3,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,1990.3,13,Latin America & Caribbean
42,DOM,Dominican Republic,1991,June,2,Kane 2006,13,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,1991.2,13,Latin America & Caribbean
42,DOM,Dominican Republic,1991,September,3,September 1991,13,3,0,2,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,1991.3,13,Latin America & Caribbean
42,DOM,Dominican Republic,1992,June,2,Kane 2006,16,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,1992.2,16,Latin America & Caribbean
42,DOM,Dominican Republic,1992,September,3,September 1992,16,3,1,2,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,1992.3,16,Latin America & Caribbean
42,DOM,Dominican Republic,1993,June,2,Kane 2006,14,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,1993.2,14,Latin America & Caribbean
42,DOM,Dominican Republic,1993,September,3,September 1993,14,2,1,2,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,1993.3,14,Latin America & Caribbean
42,DOM,Dominican Republic,1994,June,2,Kane 2006,14,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,1994.2,14,Latin America & Caribbean
42,DOM,Dominican Republic,1994,September,3,September 1994,14,1,1,2,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,1994.3,14,Latin America & Caribbean
42,DOM,Dominican Republic,1995,June,2,Kane 2006,13,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,1995.2,13,Latin America & Caribbean
42,DOM,Dominican Republic,1995,September,3,September 1995,13,1,1,2,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,1995.3,13,Latin America & Caribbean
42,DOM,Dominican Republic,1996,June,2,Kane 2006,10,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,1996.2,10,Latin America & Caribbean
42,DOM,Dominican Republic,1996,September,3,September 1996,10,1,1,2,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,1996.3,10,Latin America & Caribbean
42,DOM,Dominican Republic,1997,June,2,Kane 2006,12,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,1997.2,12,Latin America & Caribbean
42,DOM,Dominican Republic,1997,September,3,September 1997,12,1,1,2,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,1997.3,12,Latin America & Caribbean
42,DOM,Dominican Republic,1998,June,2,Kane 2006,11,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,1998.2,11,Latin America & Caribbean
42,DOM,Dominican Republic,1998,September,3,September 1998,11,1,1,1,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,1998.3,11,Latin America & Caribbean
42,DOM,Dominican Republic,1999,June,2,Kane 2006,11,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,1999.2,11,Latin America & Caribbean
42,DOM,Dominican Republic,1999,September,3,September 1999,11,1,1,1,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,1999.3,11,Latin America & Caribbean
42,DOM,Dominican Republic,2000,June,2,Kane 2006,12,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,2000.2,12,Latin America & Caribbean
42,DOM,Dominican Republic,2000,September,3,September 2000,12,1,1,1,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,2000.3,12,Latin America & Caribbean
42,DOM,Dominican Republic,2001,June,2,Kane 2006,14,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,2001.2,14,Latin America & Caribbean
42,DOM,Dominican Republic,2001,September,3,September 2001,14,1,2,1,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,2001.3,14,Latin America & Caribbean
42,DOM,Dominican Republic,2002,June,2,Kane 2006,55,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,2002.2,55,Latin America & Caribbean
42,DOM,Dominican Republic,2002,September,3,September 2002,55,2,1,2,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,2002.3,55,Latin America & Caribbean
42,DOM,Dominican Republic,2003,June,2,Kane 2006,14,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,2003.2,14,Latin America & Caribbean
42,DOM,Dominican Republic,2003,September,3,September 2003,14,2,1,3,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,2003.3,14,Latin America & Caribbean
42,DOM,Dominican Republic,2004,June,2,Kane 2006,14,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,2004.2,14,Latin America & Caribbean
42,DOM,Dominican Republic,2004,September,3,September 2004,14,2,0,2,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,2004.3,14,Latin America & Caribbean
42,DOM,Dominican Republic,2005,June,2,Kane 2006,11,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,2005.2,11,Latin America & Caribbean
42,DOM,Dominican Republic,2005,September,3,September 2005,11,2,0,2,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,2005.3,11,Latin America & Caribbean
42,DOM,Dominican Republic,2006,June,2,Kane 2006,13,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,2006.2,13,Latin America & Caribbean
42,DOM,Dominican Republic,2006,September,3,September 2006,13,1,0,2,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,2006.3,13,Latin America & Caribbean
42,DOM,Dominican Republic,2007,June,2,Kane 2006,11,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,2007.2,11,Latin America & Caribbean
42,DOM,Dominican Republic,2007,September,3,September 2007,11,2,0,1,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,2007.3,11,Latin America & Caribbean
42,DOM,Dominican Republic,2008,June,2,Kane 2006,11,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,2008.2,11,Latin America & Caribbean
42,DOM,Dominican Republic,2008,September,3,September 2008,13,3,0,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,0,0,0,0,2,2008.3,13,Latin America & Caribbean
42,DOM,Dominican Republic,2009,June,2,Kane 2006,9,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,2009.2,9,Latin America & Caribbean
42,DOM,Dominican Republic,2009,September,3,September 2009,11,3,0,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,0,0,0,0,2,2009.3,11,Latin America & Caribbean
42,DOM,Dominican Republic,2010,June,2,Kane 2006,7,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,2010.2,7,Latin America & Caribbean
42,DOM,Dominican Republic,2010,September,3,September 2010,9,2,0,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,0,0,0,0,2,2010.3,9,Latin America & Caribbean
42,DOM,Dominican Republic,2011,June,2,Kane 2006,7,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,2011.2,7,Latin America & Caribbean
42,DOM,Dominican Republic,2011,September,3,September 2011,9,2,0,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4,0,0,0,0,4,2011.3,9,Latin America & Caribbean
42,DOM,Dominican Republic,2012,June,2,Kane 2006,17,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,2012.2,17,Latin America & Caribbean
42,DOM,Dominican Republic,2012,September,3,September 2012,19,6,0,2,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,5,0,0,0,0,5,2012.3,19,Latin America & Caribbean
42,DOM,Dominican Republic,2013,December,4,December 2013,20,7,0,2,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4,0,0,0,0,4,2013.4,20,Latin America & Caribbean
42,DOM,Dominican Republic,2013,June,2,Kane 2006,16,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,2013.2,16,Latin America & Caribbean
42,DOM,Dominican Republic,2013,September,3,September 2013,18,7,0,2,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4,0,0,0,0,4,2013.3,18,Latin America & Caribbean
42,DOM,Dominican Republic,2014,December,4,December 2014,20,6,0,2,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,5,0,0,0,0,5,2014.4,20,Latin America & Caribbean
42,DOM,Dominican Republic,2014,June,2,June 2014,35,5,0,2,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4,0,0,0,0,4,2014.2,35,Latin America & Caribbean
42,DOM,Dominican Republic,2014,March,1,March 2014,20,7,0,2,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4,0,0,0,0,4,2014.1,20,Latin America & Caribbean
42,DOM,Dominican Republic,2014,September,3,September 2014,19,5,0,2,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,5,0,0,0,0,5,2014.3,19,Latin America & Caribbean
42,DOM,Dominican Republic,2015,December,4,December 2015,16,8,0,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,5,0,0,0,0,5,2015.4,16,Latin America & Caribbean
42,DOM,Dominican Republic,2015,June,2,June 2015,43,7,0,2,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,5,0,0,0,0,5,2015.2,43,Latin America & Caribbean
42,DOM,Dominican Republic,2015,March,1,March 2015,21,7,0,2,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,5,0,0,0,0,5,2015.1,21,Latin America & Caribbean
42,DOM,Dominican Republic,2015,September,3,September 2015,23,9,0,2,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,5,0,0,0,0,5,2015.3,23,Latin America & Caribbean
42,DOM,Dominican Republic,2016,December,4,December 2016,13,5,0,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4,0,0,0,0,4,2016.4,13,Latin America & Caribbean
42,DOM,Dominican Republic,2016,June,2,June 2016,49,6,0,1,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,0,0,1,2016.2,49,Latin America & Caribbean
42,DOM,Dominican Republic,2016,March,1,March 2016,19,6,0,2,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4,0,0,0,0,4,2016.1,19,Latin America & Caribbean
42,DOM,Dominican Republic,2016,September,3,September 2016,13,6,0,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,0,0,0,0,2,2016.3,13,Latin America & Caribbean
42,DOM,Dominican Republic,2017,December,4,December 2017,23,7,0,2,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4,0,0,0,0,4,2017.4,23,Latin America & Caribbean
42,DOM,Dominican Republic,2017,June,2,June 2017,40,6,0,2,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4,0,0,0,0,4,2017.2,40,Latin America & Caribbean
42,DOM,Dominican Republic,2017,March,1,March 2017,14,6,0,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4,0,0,0,0,4,2017.1,14,Latin America & Caribbean
42,DOM,Dominican Republic,2017,September,3,September 2017,22,7,0,2,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4,0,0,0,0,4,2017.3,22,Latin America & Caribbean
42,DOM,Dominican Republic,2018,December,4,December 2018,23,9,0,2,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,5,0,0,0,0,5,2018.4,23,Latin America & Caribbean
42,DOM,Dominican Republic,2018,June,2,June 2018,47,10,0,2,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,5,0,0,0,0,5,2018.2,47,Latin America & Caribbean
42,DOM,Dominican Republic,2018,March,1,March 2018,25,9,0,2,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,5,0,0,0,0,5,2018.1,25,Latin America & Caribbean
42,DOM,Dominican Republic,2018,September,3,September 2018,24,10,0,2,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,5,0,0,0,0,5,2018.3,24,Latin America & Caribbean
42,DOM,Dominican Republic,2019,December,4,December 2019,25,9,0,2,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,5,0,0,0,0,5,2019.4,26,Latin America & Caribbean
42,DOM,Dominican Republic,2019,June,2,June 2019,42,9,0,3,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,5,0,0,0,0,5,2019.2,43,Latin America & Caribbean
