MMEID,Ex_Name,Series_Name,gwcode,country,year,Location,lat,lon,StartDate,s.year,s.month,s.day,EndDate,e.year,e.month,e.day,CPX,Air,Land,Sea,Amphibious,Cyber,Warfighting,Peacekeeping,Humanitarian,FocusDescription,AdditionalParticipantInfo,participant_count
mme574,frankischer schild,NA,260,Federal Republic of Germany,1986,"baden-wuerttemberg, in the southern germany",48.6616037,9.3501336,9/20/86,1986,9,20,9/26/86,1986,9,26,0,0,0,0,0,0,1,0,0,"examine coordination between the ground and air forces, and to coordinate actions among fighting units, logistic and local authorities",NA,3
mme574,frankischer schild,NA,220,France,1986,"baden-wuerttemberg, in the southern germany",48.6616037,9.3501336,9/20/86,1986,9,20,9/26/86,1986,9,26,0,0,0,0,0,0,1,0,0,"examine coordination between the ground and air forces, and to coordinate actions among fighting units, logistic and local authorities",NA,3
mme574,frankischer schild,NA,2,United States,1986,"baden-wuerttemberg, in the southern germany",48.6616037,9.3501336,9/20/86,1986,9,20,9/26/86,1986,9,26,0,0,0,0,0,0,1,0,0,"examine coordination between the ground and air forces, and to coordinate actions among fighting units, logistic and local authorities",NA,3
mme575,Mercury Express,Mercury Express,439,Burkina Faso,1986,"Tema in Greater Accra, and at Akuse and Akosombo in the Eastern Region",6.093697,0.0440642,9/19/86,1986,9,19,9/26/86,1986,9,26,0,0,0,0,0,0,1,0,0,with a view to increasing the combat effectiveness of their armies,NA,2
mme575,Mercury Express,Mercury Express,452,Ghana,1986,"Tema in Greater Accra, and at Akuse and Akosombo in the Eastern Region",6.093697,0.0440642,9/19/86,1986,9,19,9/26/86,1986,9,26,0,0,0,0,0,0,1,0,0,with a view to increasing the combat effectiveness of their armies,NA,2
mme576,Tasman Ruler,NA,900,Australia,1986,"Pacific Ocean, Off New South Wales",-31.2532183,146.921099,9/25/86,1986,9,25,9/29/86,1986,9,29,0,1,0,1,0,0,1,0,0,air and sea exercise off the australian eastern state of new south wales and the coast of queensland state,NA,2
mme576,Tasman Ruler,NA,920,New Zealand,1986,"Pacific Ocean, Off New South Wales",-31.2532183,146.921099,9/25/86,1986,9,25,9/29/86,1986,9,29,0,1,0,1,0,0,1,0,0,air and sea exercise off the australian eastern state of new south wales and the coast of queensland state,NA,2
mme577,unitas xxvii,Unitas,NA,Antigua & Barbuda,1986,"Pacific Ocean, Off the Chilean Coast",-8.783195,-124.508523,9/23/86,1986,9,23,1986-12-xx,1986,12,xx,0,1,0,1,0,0,1,0,0,"exercises on the high seas will also involve missile and torpedo ships, submarines, naval aviation forces and marines",NA,16
mme577,unitas xxvii,Unitas,53,Barbados,1986,"Pacific Ocean, Off the Chilean Coast",-8.783195,-124.508523,9/23/86,1986,9,23,1986-12-xx,1986,12,xx,0,1,0,1,0,0,1,0,0,"exercises on the high seas will also involve missile and torpedo ships, submarines, naval aviation forces and marines",NA,16
mme577,unitas xxvii,Unitas,140,Brazil,1986,"Pacific Ocean, Off the Chilean Coast",-8.783195,-124.508523,9/23/86,1986,9,23,1986-12-xx,1986,12,xx,0,1,0,1,0,0,1,0,0,"exercises on the high seas will also involve missile and torpedo ships, submarines, naval aviation forces and marines",NA,16
mme577,unitas xxvii,Unitas,155,Chile,1986,"Pacific Ocean, Off the Chilean Coast",-8.783195,-124.508523,9/23/86,1986,9,23,1986-12-xx,1986,12,xx,0,1,0,1,0,0,1,0,0,"exercises on the high seas will also involve missile and torpedo ships, submarines, naval aviation forces and marines",NA,16
mme577,unitas xxvii,Unitas,100,Colombia,1986,"Pacific Ocean, Off the Chilean Coast",-8.783195,-124.508523,9/23/86,1986,9,23,1986-12-xx,1986,12,xx,0,1,0,1,0,0,1,0,0,"exercises on the high seas will also involve missile and torpedo ships, submarines, naval aviation forces and marines",NA,16
mme577,unitas xxvii,Unitas,NA,Dominica,1986,"Pacific Ocean, Off the Chilean Coast",-8.783195,-124.508523,9/23/86,1986,9,23,1986-12-xx,1986,12,xx,0,1,0,1,0,0,1,0,0,"exercises on the high seas will also involve missile and torpedo ships, submarines, naval aviation forces and marines",NA,16
mme577,unitas xxvii,Unitas,130,Ecuador,1986,"Pacific Ocean, Off the Chilean Coast",-8.783195,-124.508523,9/23/86,1986,9,23,1986-12-xx,1986,12,xx,0,1,0,1,0,0,1,0,0,"exercises on the high seas will also involve missile and torpedo ships, submarines, naval aviation forces and marines",NA,16
mme577,unitas xxvii,Unitas,NA,Grenada,1986,"Pacific Ocean, Off the Chilean Coast",-8.783195,-124.508523,9/23/86,1986,9,23,1986-12-xx,1986,12,xx,0,1,0,1,0,0,1,0,0,"exercises on the high seas will also involve missile and torpedo ships, submarines, naval aviation forces and marines",NA,16
mme577,unitas xxvii,Unitas,150,Paraguay,1986,"Pacific Ocean, Off the Chilean Coast",-8.783195,-124.508523,9/23/86,1986,9,23,1986-12-xx,1986,12,xx,0,1,0,1,0,0,1,0,0,"exercises on the high seas will also involve missile and torpedo ships, submarines, naval aviation forces and marines",NA,16
mme577,unitas xxvii,Unitas,135,Peru,1986,"Pacific Ocean, Off the Chilean Coast",-8.783195,-124.508523,9/23/86,1986,9,23,1986-12-xx,1986,12,xx,0,1,0,1,0,0,1,0,0,"exercises on the high seas will also involve missile and torpedo ships, submarines, naval aviation forces and marines",NA,16
mme577,unitas xxvii,Unitas,NA,St. Kitts & Nevis,1986,"Pacific Ocean, Off the Chilean Coast",-8.783195,-124.508523,9/23/86,1986,9,23,1986-12-xx,1986,12,xx,0,1,0,1,0,0,1,0,0,"exercises on the high seas will also involve missile and torpedo ships, submarines, naval aviation forces and marines",NA,16
mme577,unitas xxvii,Unitas,NA,St. Lucia,1986,"Pacific Ocean, Off the Chilean Coast",-8.783195,-124.508523,9/23/86,1986,9,23,1986-12-xx,1986,12,xx,0,1,0,1,0,0,1,0,0,"exercises on the high seas will also involve missile and torpedo ships, submarines, naval aviation forces and marines",NA,16
mme577,unitas xxvii,Unitas,NA,St. Vincent & Grenadines,1986,"Pacific Ocean, Off the Chilean Coast",-8.783195,-124.508523,9/23/86,1986,9,23,1986-12-xx,1986,12,xx,0,1,0,1,0,0,1,0,0,"exercises on the high seas will also involve missile and torpedo ships, submarines, naval aviation forces and marines",NA,16
mme577,unitas xxvii,Unitas,2,United States,1986,"Pacific Ocean, Off the Chilean Coast",-8.783195,-124.508523,9/23/86,1986,9,23,1986-12-xx,1986,12,xx,0,1,0,1,0,0,1,0,0,"exercises on the high seas will also involve missile and torpedo ships, submarines, naval aviation forces and marines",NA,16
mme577,unitas xxvii,Unitas,165,Uruguay,1986,"Pacific Ocean, Off the Chilean Coast",-8.783195,-124.508523,9/23/86,1986,9,23,1986-12-xx,1986,12,xx,0,1,0,1,0,0,1,0,0,"exercises on the high seas will also involve missile and torpedo ships, submarines, naval aviation forces and marines",NA,16
mme577,unitas xxvii,Unitas,101,Venezuela,1986,"Pacific Ocean, Off the Chilean Coast",-8.783195,-124.508523,9/23/86,1986,9,23,1986-12-xx,1986,12,xx,0,1,0,1,0,0,1,0,0,"exercises on the high seas will also involve missile and torpedo ships, submarines, naval aviation forces and marines",NA,16
mme578,Croweater,NA,900,Australia,1986,"Sydney, australia",-33.8688197,151.2092955,9/29/86,1986,9,29,1986-09-xx,1986,9,xx,0,0,0,1,0,0,1,0,0,take part in a series of exercises,NA,3
mme578,Croweater,NA,200,United Kingdom,1986,"Sydney, australia",-33.8688197,151.2092955,9/29/86,1986,9,29,1986-09-xx,1986,9,xx,0,0,0,1,0,0,1,0,0,take part in a series of exercises,NA,3
mme578,Croweater,NA,2,United States,1986,"Sydney, australia",-33.8688197,151.2092955,9/29/86,1986,9,29,1986-09-xx,1986,9,xx,0,0,0,1,0,0,1,0,0,take part in a series of exercises,NA,3
mme579,eagle,Eagle,850,Indonesia,1986,singapore navy's pulau brani naval base; tanjong pinang naval base in indonesia,1.2599015,103.8346685,9/11/86,1986,9,11,9/15/86,1986,9,15,0,0,0,1,0,0,1,0,0,four ships from the singapore navy took part in the war game,NA,2
mme579,eagle,Eagle,830,Singapore,1986,singapore navy's pulau brani naval base; tanjong pinang naval base in indonesia,1.2599015,103.8346685,9/11/86,1986,9,11,9/15/86,1986,9,15,0,0,0,1,0,0,1,0,0,four ships from the singapore navy took part in the war game,NA,2
mme580,Marcot 2/86,Marcot,20,Canada,1986,off the British Columbian and Alaskan coasts,53.0649912,-129.5294888,1986-09-xx,1986,9,xx,1986-09-xx,1986,9,xx,0,1,0,1,0,0,1,0,0,three-week Exercise,NA,2
mme580,Marcot 2/86,Marcot,2,United States,1986,off the British Columbian and Alaskan coasts,53.0649912,-129.5294888,1986-09-xx,1986,9,xx,1986-09-xx,1986,9,xx,0,1,0,1,0,0,1,0,0,three-week Exercise,NA,2
mme581,-9,NA,692,Bahrain,1986,saudi arabia,23.885942,45.079162,9/19/86,1986,9,19,9/27/86,1986,9,27,0,1,0,0,0,0,1,0,0,military tactic exercises held by air forces,NA,6
mme581,-9,NA,690,Kuwait,1986,saudi arabia,23.885942,45.079162,9/19/86,1986,9,19,9/27/86,1986,9,27,0,1,0,0,0,0,1,0,0,military tactic exercises held by air forces,NA,6
mme581,-9,NA,698,Oman,1986,saudi arabia,23.885942,45.079162,9/19/86,1986,9,19,9/27/86,1986,9,27,0,1,0,0,0,0,1,0,0,military tactic exercises held by air forces,NA,6
mme581,-9,NA,694,Qatar,1986,saudi arabia,23.885942,45.079162,9/19/86,1986,9,19,9/27/86,1986,9,27,0,1,0,0,0,0,1,0,0,military tactic exercises held by air forces,NA,6
mme581,-9,NA,670,Saudi Arabia,1986,saudi arabia,23.885942,45.079162,9/19/86,1986,9,19,9/27/86,1986,9,27,0,1,0,0,0,0,1,0,0,military tactic exercises held by air forces,NA,6
mme581,-9,NA,696,United Arab Emirates,1986,saudi arabia,23.885942,45.079162,9/19/86,1986,9,19,9/27/86,1986,9,27,0,1,0,0,0,0,1,0,0,military tactic exercises held by air forces,NA,6
mme582,-9,NA,740,Japan,1986,"Japan, Fuchu, Tokyo",35.6689919,139.4777247,10/6/86,1986,10,6,10/7/86,1986,10,7,1,1,0,0,0,0,1,0,0,a simulated exercise on maps to coordinate the joint air defense of japan,NA,2
mme582,-9,NA,2,United States,1986,"Japan, Fuchu, Tokyo",35.6689919,139.4777247,10/6/86,1986,10,6,10/7/86,1986,10,7,1,1,0,0,0,0,1,0,0,a simulated exercise on maps to coordinate the joint air defense of japan,NA,2
mme583,Keen Edge 87,Keen Edge,740,Japan,1986,in hokkaido and areas off japan's pacific coast and south of the main island of honshu.,43.2203266,142.8634737,10/16/86,1986,10,16,10/31/86,1986,10,31,0,1,1,1,0,0,1,0,0,"training for attacks, sea transport and anti-sub and air combat involving the army, navy and air force units",NA,2
mme583,Keen Edge 87,Keen Edge,2,United States,1986,in hokkaido and areas off japan's pacific coast and south of the main island of honshu.,43.2203266,142.8634737,10/16/86,1986,10,16,10/31/86,1986,10,31,0,1,1,1,0,0,1,0,0,"training for attacks, sea transport and anti-sub and air combat involving the army, navy and air force units",NA,2
mme584,Kiwi Connection 86,Kiwi Connection,900,Australia,1986,papakura camp in north island of new zealand,-37.064268,174.9411007,10/14/86,1986,10,14,10/23/86,1986,10,23,0,0,0,0,0,0,1,0,0,"help the armies learn more about each other's equipment, organization and capabilities, and to develop relations between soldiers of different religious, ethnic and cultural backgrounds",NA,5
mme584,Kiwi Connection 86,Kiwi Connection,820,Malaysia,1986,papakura camp in north island of new zealand,-37.064268,174.9411007,10/14/86,1986,10,14,10/23/86,1986,10,23,0,0,0,0,0,0,1,0,0,"help the armies learn more about each other's equipment, organization and capabilities, and to develop relations between soldiers of different religious, ethnic and cultural backgrounds",NA,5
mme584,Kiwi Connection 86,Kiwi Connection,920,New Zealand,1986,papakura camp in north island of new zealand,-37.064268,174.9411007,10/14/86,1986,10,14,10/23/86,1986,10,23,0,0,0,0,0,0,1,0,0,"help the armies learn more about each other's equipment, organization and capabilities, and to develop relations between soldiers of different religious, ethnic and cultural backgrounds",NA,5
mme584,Kiwi Connection 86,Kiwi Connection,830,Singapore,1986,papakura camp in north island of new zealand,-37.064268,174.9411007,10/14/86,1986,10,14,10/23/86,1986,10,23,0,0,0,0,0,0,1,0,0,"help the armies learn more about each other's equipment, organization and capabilities, and to develop relations between soldiers of different religious, ethnic and cultural backgrounds",NA,5
mme584,Kiwi Connection 86,Kiwi Connection,200,United Kingdom,1986,papakura camp in north island of new zealand,-37.064268,174.9411007,10/14/86,1986,10,14,10/23/86,1986,10,23,0,0,0,0,0,0,1,0,0,"help the armies learn more about each other's equipment, organization and capabilities, and to develop relations between soldiers of different religious, ethnic and cultural backgrounds",NA,5
mme585,Warlord,NA,439,Burkina Faso,1986,Commanda in the Central Region and in Sekondi-Takoradi in the Western Region of Ghana,4.9015794,-1.7830973,10/23/86,1986,10,23,10/31/86,1986,10,31,0,1,1,1,1,0,1,0,1,a view to increasing the combat effectiveness of their armies; will have the armed forces fighting off mock invasion by a foreign power,NA,2
mme585,Warlord,NA,452,Ghana,1986,Commanda in the Central Region and in Sekondi-Takoradi in the Western Region of Ghana,4.9015794,-1.7830973,10/23/86,1986,10,23,10/31/86,1986,10,31,0,1,1,1,1,0,1,0,1,a view to increasing the combat effectiveness of their armies; will have the armed forces fighting off mock invasion by a foreign power,NA,2
mme586,-9,NA,690,Kuwait,1986,seib air base in oman,23.6009355,58.2870938,10/3/86,1986,10,3,1986-10-xx,1986,10,xx,0,1,0,0,0,0,1,0,0,joint training exercise,NA,4
mme586,-9,NA,698,Oman,1986,seib air base in oman,23.6009355,58.2870938,10/3/86,1986,10,3,1986-10-xx,1986,10,xx,0,1,0,0,0,0,1,0,0,joint training exercise,NA,4
mme586,-9,NA,670,Saudi Arabia,1986,seib air base in oman,23.6009355,58.2870938,10/3/86,1986,10,3,1986-10-xx,1986,10,xx,0,1,0,0,0,0,1,0,0,joint training exercise,NA,4
mme586,-9,NA,696,United Arab Emirates,1986,seib air base in oman,23.6009355,58.2870938,10/3/86,1986,10,3,1986-10-xx,1986,10,xx,0,1,0,0,0,0,1,0,0,joint training exercise,NA,4
mme587,Upward Key 87,Upward Key,NA,Antigua & Barbuda,1986,island of Barbuda,17.6266242,-61.7713028,10/1/86,1986,10,1,1986-10-xx,1986,10,xx,0,0,0,0,0,0,0,0,0,military exercises,NA,3
mme587,Upward Key 87,Upward Key,NA,St. Kitts & Nevis,1986,island of Barbuda,17.6266242,-61.7713028,10/1/86,1986,10,1,1986-10-xx,1986,10,xx,0,0,0,0,0,0,0,0,0,military exercises,NA,3
mme587,Upward Key 87,Upward Key,2,United States,1986,island of Barbuda,17.6266242,-61.7713028,10/1/86,1986,10,1,1986-10-xx,1986,10,xx,0,0,0,0,0,0,0,0,0,military exercises,NA,3
mme588,-9,NA,900,Australia,1986,malaysia and singapore,4.210484,101.975766,11/4/86,1986,11,4,11/7/86,1986,11,7,0,1,0,0,0,0,1,0,0,"include early warning radar stations, fighter aircraft, surface-to-air missiles and anti-aircraft artillery",NA,3
mme588,-9,NA,820,Malaysia,1986,malaysia and singapore,4.210484,101.975766,11/4/86,1986,11,4,11/7/86,1986,11,7,0,1,0,0,0,0,1,0,0,"include early warning radar stations, fighter aircraft, surface-to-air missiles and anti-aircraft artillery",NA,3
mme588,-9,NA,830,Singapore,1986,malaysia and singapore,4.210484,101.975766,11/4/86,1986,11,4,11/7/86,1986,11,7,0,1,0,0,0,0,1,0,0,"include early warning radar stations, fighter aircraft, surface-to-air missiles and anti-aircraft artillery",NA,3
mme589,Biwako 86,NA,740,Japan,1986,"Japan, Western Japan",36.204824,138.252924,11/24/86,1986,11,24,12/8/86,1986,12,8,0,0,1,0,0,0,1,0,0,is at battalion level to test defense capability,NA,2
mme589,Biwako 86,NA,2,United States,1986,"Japan, Western Japan",36.204824,138.252924,11/24/86,1986,11,24,12/8/86,1986,12,8,0,0,1,0,0,0,1,0,0,is at battalion level to test defense capability,NA,2
mme590,Saif Sareea (Swift Sword),Swift Sword,698,Oman,1986,"Oman, Masirah Island",20.3173398,58.6915912,11/20/86,1986,11,20,11/30/86,1986,11,30,0,1,0,0,1,0,1,0,0,"will improve the coordination of omani air, naval and ground forces and offer some experiences for british troops under poor weather and geographical conditions",NA,2
mme590,Saif Sareea (Swift Sword),Swift Sword,200,United Kingdom,1986,"Oman, Masirah Island",20.3173398,58.6915912,11/20/86,1986,11,20,11/30/86,1986,11,30,0,1,0,0,1,0,1,0,0,"will improve the coordination of omani air, naval and ground forces and offer some experiences for british troops under poor weather and geographical conditions",NA,2
mme591,-9,NA,640,Turkey,1986,"incirlik air base, adana, southeastern turkey",36.9980083,35.4176527,11/2/86,1986,11,2,1986-11-xx,1986,11,xx,0,1,0,0,0,0,1,0,0,s forming two fleets flew together,NA,2
mme591,-9,NA,2,United States,1986,"incirlik air base, adana, southeastern turkey",36.9980083,35.4176527,11/2/86,1986,11,2,1986-11-xx,1986,11,xx,0,1,0,0,0,0,1,0,0,s forming two fleets flew together,NA,2
mme592,-9,NA,20,Canada,1986,norwegian sea,68.8773537,3.13966,1986-11-xx,1986,11,xx,11/27/86,1986,11,27,0,0,0,1,0,0,1,0,0,nato maneuvers starting in britain today as part of a task force,NA,6
mme592,-9,NA,260,Federal Republic of Germany,1986,norwegian sea,68.8773537,3.13966,1986-11-xx,1986,11,xx,11/27/86,1986,11,27,0,0,0,1,0,0,1,0,0,nato maneuvers starting in britain today as part of a task force,NA,6
mme592,-9,NA,210,Netherlands,1986,norwegian sea,68.8773537,3.13966,1986-11-xx,1986,11,xx,11/27/86,1986,11,27,0,0,0,1,0,0,1,0,0,nato maneuvers starting in britain today as part of a task force,NA,6
mme592,-9,NA,385,Norway,1986,norwegian sea,68.8773537,3.13966,1986-11-xx,1986,11,xx,11/27/86,1986,11,27,0,0,0,1,0,0,1,0,0,nato maneuvers starting in britain today as part of a task force,NA,6
mme592,-9,NA,200,United Kingdom,1986,norwegian sea,68.8773537,3.13966,1986-11-xx,1986,11,xx,11/27/86,1986,11,27,0,0,0,1,0,0,1,0,0,nato maneuvers starting in britain today as part of a task force,NA,6
mme592,-9,NA,2,United States,1986,norwegian sea,68.8773537,3.13966,1986-11-xx,1986,11,xx,11/27/86,1986,11,27,0,0,0,1,0,0,1,0,0,nato maneuvers starting in britain today as part of a task force,NA,6
mme593,Balikatan 86,Balikatan,840,Philippines,1986,"Philippines, North of Manila",14.5995124,120.9842195,12/4/86,1986,12,4,12/17/86,1986,12,17,0,0,0,0,0,0,1,0,0,The Philippine and U.S. armed forces are to begin a 13-day annual joint military exercise,NA,2
mme593,Balikatan 86,Balikatan,2,United States,1986,"Philippines, North of Manila",14.5995124,120.9842195,12/4/86,1986,12,4,12/17/86,1986,12,17,0,0,0,0,0,0,1,0,0,The Philippine and U.S. armed forces are to begin a 13-day annual joint military exercise,NA,2
mme594,Cimarron,NA,160,Argentina,1986,Atlantic Ocean,-14.5994134,-28.6731465,1986-12-xx,1986,12,xx,1986-12-xx,1986,12,xx,0,0,0,1,0,0,1,0,0,naval exercises,NA,2
mme594,Cimarron,NA,165,Uruguay,1986,Atlantic Ocean,-14.5994134,-28.6731465,1986-12-xx,1986,12,xx,1986-12-xx,1986,12,xx,0,0,0,1,0,0,1,0,0,naval exercises,NA,2
